Function Id,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.15,0.0,0.2016338611696504,1,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.15,0.0,0.2016338611696504,1,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.15,0.0,0.2016338611696504,11,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.15,0.0,0.2016338611696504,21,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,4,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.15,0.0,0.2016338611696504,9,0.0
K00415: QCR2,Iron oxidation,"ubiquinol-cytochrome c reductase core subunit 2 (QCR2, UQCRC2)",Other iron-rich / unassigned,Metagenomics,0.15,0.0,0.2016338611696504,1,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.4285714285714285,-0.4441838449383603,7,0.4285714285714285
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.1666666666666667,-0.1520030934450499,6,0.1666666666666667
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,2.0,-1.514573172829758,1,1.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.0,0.070389327891398,11,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K00416: QCR6,Iron oxidation,"ubiquinol-cytochrome c reductase subunit 6 (QCR6, UQCRH)",Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,20.2,646.75,-4.933300940504258,4,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,20.2,4.285714285714286,2.003893916104491,7,0.4285714285714285
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Control: Burr Oak Reservoir BO4,Metagenomics,20.2,6.5,1.499101764067318,2,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Ferruginous lake/sediment group: Lake Matano,Metagenomics,20.2,109.0,-2.375367353848823,6,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Ferruginous lake/sediment group: Lake Superior,Combined assembly,20.2,854.0,-5.333788250097424,1,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,20.2,10.0,0.9465607410385396,1,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,20.2,96.54545454545455,-2.202010382443388,11,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,20.2,2.142857142857143,2.753915663096143,21,0.9523809523809523
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,20.2,2.5,2.598637437618233,4,0.75
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,20.2,126.8888888888889,-2.592754757014081,9,1.0
K00428: macA,Iron oxidation,cytochrome c peroxidase [EC:1.11.1.5] (E1.11.1.5),Other iron-rich / unassigned,Metagenomics,20.2,221.0,-3.388423506674269,1,1.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.0,0.070389327891398,6,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.0,0.070389327891398,11,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K00521: E1.16.1.7,Iron reduction - Siderophore secretion,ferric-chelate reductase [EC:1.16.1.7],Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,4.25,25.5,-2.335603031784439,4,1.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,4.25,3.0,0.3923174227787603,7,0.4285714285714285
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Control: Burr Oak Reservoir BO4,Metagenomics,4.25,2.0,0.8073549220576041,2,0.5
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,4.25,9.0,-0.929610672108602,6,1.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,4.25,8.0,-0.777607578663552,1,1.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,4.25,0.0,2.39231742277876,1,0.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,4.25,40.27272727272727,-2.974799445874857,11,1.0
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,4.25,4.619047619047619,-0.09800820380432058,21,0.9523809523809523
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,4.25,1.5,1.070389327891398,4,0.75
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.25,2.333333333333333,0.655351828612554,9,0.7777777777777778
K00836: rhbA,Siderophore synthesis,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (ectB, dat)",Other iron-rich / unassigned,Metagenomics,4.25,17.0,-1.777607578663552,1,1.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.1,1.25,-1.032421477692377,4,0.75
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,7,0.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Control: Burr Oak Reservoir BO4,Metagenomics,0.1,0.0,0.137503523749935,2,0.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.1,0.3333333333333333,-0.2775339755289088,6,0.3333333333333333
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.1,1.0,-0.862496476250065,1,1.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.1,0.0,0.137503523749935,1,0.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.1,3.090909090909091,-1.894917953942443,11,0.6363636363636364
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.1,0.1904761904761905,-0.1140352432460294,21,0.04761904761904762
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,4,0.0
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.1,0.1111111111111111,-0.01449956969511509,9,0.1111111111111111
K01252: entB,Siderophore synthesis,"bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14] (entB, dhbB, vibB, mxcF)",Other iron-rich / unassigned,Metagenomics,0.1,1.0,-0.862496476250065,1,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,54.25,812.5,-3.880095976281096,4,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,54.25,5.714285714285714,3.040668629771398,7,0.7142857142857143
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Control: Burr Oak Reservoir BO4,Metagenomics,54.25,10.0,2.328470940754134,2,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,54.25,418.5,-2.924624441048392,6,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,54.25,1169.0,-4.404390255079336,1,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,54.25,14.0,1.881011963782913,1,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,54.25,378.7272727272727,-2.780917250134064,11,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,54.25,5.666666666666667,3.050936965225225,21,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,54.25,3.0,3.787902559391432,4,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,54.25,143.6666666666667,-1.388686172331892,9,1.0
K01586: lysA,Siderophore synthesis,diaminopimelate decarboxylase [EC:4.1.1.20] (lysA),Other iron-rich / unassigned,Metagenomics,54.25,374.0,-2.762844225991811,1,1.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.4,7.0,-2.514573172829758,4,0.75
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.4,0.0,0.4854268271702417,7,0.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Control: Burr Oak Reservoir BO4,Metagenomics,0.4,0.0,0.4854268271702417,2,0.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.4,1.166666666666667,-0.6300503902496943,6,0.6666666666666666
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.4,10.0,-2.974004791467056,1,1.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.4,0.0,0.4854268271702417,1,0.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.4,1.636363636363636,-0.9131225493200332,11,0.3636363636363636
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.4,0.0,0.4854268271702417,21,0.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.4,0.0,0.4854268271702417,4,0.0
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.4,2.111111111111111,-1.15200309344505,9,0.6666666666666666
K01851: pchA,Siderophore synthesis,salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] (pchA),Other iron-rich / unassigned,Metagenomics,0.4,5.0,-2.099535673550915,1,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,15.9,630.25,-5.223116331131697,4,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,15.9,0.4285714285714285,3.564378168565064,7,0.4285714285714285
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Control: Burr Oak Reservoir BO4,Metagenomics,15.9,6.5,1.172060745786303,2,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,15.9,194.3333333333333,-3.53084301230627,6,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,15.9,859.0,-5.669241508194639,1,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,15.9,10.0,0.6195197227575245,1,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,15.9,261.6363636363636,-3.957971528532497,11,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,15.9,0.4285714285714285,3.564378168565064,21,0.2857142857142857
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,15.9,0.0,4.078951341394822,4,0.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,15.9,36.33333333333334,-1.143441079941626,9,1.0
K02010: fbpC,Iron transport,"iron(III) transport system ATP-binding protein [EC:7.2.2.7] (afuC, fbpC)",Other iron-rich / unassigned,Metagenomics,15.9,172.0,-3.355676886241903,1,1.0
K02011: fbpB,Iron transport,"iron(III) transport system permease protein (afuB, fbpB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,52.2,1468.75,-4.788000721944432,4,1.0
K02011: fbpB,Iron transport,"iron(III) transport system permease protein (afuB, fbpB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,52.2,1.285714285714286,4.540709262671432,7,0.5714285714285714
K02011: fbpB,Iron transport,"iron(III) transport system permease protein (afuB, fbpB)",Control: Burr Oak Reservoir BO4,Metagenomics,52.2,11.0,2.148391839892671,2,1.0
K02011: fbpB,Iron transport,"iron(III) transport system permease protein (afuB, fbpB)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,52.2,321.6666666666667,-2.600546395939611,6,1.0
