rank,original_name,current_name,ncbi_taxid,status,matched_name_class,source
Genus,Solimicrobium,Solimicrobium,2249306,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solimonas,Solimonas,413435,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solirhodobacter,Solirhodobacter,2661806,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solirubrobacter,Solirubrobacter,207599,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solirubrum,Solirubrum,1951300,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solitalea,Solitalea,929509,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Solobacterium,Solobacterium,123375,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sorangium,Sorangium,39643,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sordaria,Sordaria,5146,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sparassis,Sparassis,40466,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spartinivicinus,Spartinivicinus,2768738,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spathaspora,Spathaspora,412764,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Specibacter,Specibacter,2778528,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spelaeicoccus,Spelaeicoccus,1649497,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerimonospora,Sphaerimonospora,1792303,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerisporangium,Sphaerisporangium,321315,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerobacter,Sphaerobacter,2056,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerochaeta,Sphaerochaeta,399320,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerospermopsis,Sphaerospermopsis,752201,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerotilus,Sphaerotilus,34102,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphaerulina,Sphaerulina,237179,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphagnurus,Sphagnurus,1663051,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingobacterium,Sphingobacterium,28453,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingobium,Sphingobium,165695,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingomicrobium,Sphingomicrobium,1227948,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingomonas,Sphingomonas,13687,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingopyxis,Sphingopyxis,165697,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingorhabdus,Sphingorhabdus,1434046,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingosinicella,Sphingosinicella,335405,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sphingosinithalassobacter,Sphingosinithalassobacter,2676233,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spinactinospora,Spinactinospora,1434047,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirabiliibacterium,Spirabiliibacterium,2820724,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spiractinospora,Spiractinospora,2913367,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spiribacter,Spiribacter,1335745,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirilliplanes,Spirilliplanes,42232,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirillospora,Spirillospora,58122,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirobacillus,Spirobacillus,495819,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirochaeta,Spirochaeta,146,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spiroplasma,Spiroplasma,2132,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirosoma,Spirosoma,107,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spirulina,Spirulina,1154,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spizellomyces,Spizellomyces,4815,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spongiactinospora,Spongiactinospora,2871671,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spongiibacter,Spongiibacter,630749,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Spongiivirga,Spongiivirga,1775471,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporanaerobacter,Sporanaerobacter,165812,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporichthya,Sporichthya,35750,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporobacter,Sporobacter,44748,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporocytophaga,Sporocytophaga,1011,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporofaciens,Sporofaciens,2811390,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporohalobacter,Sporohalobacter,973,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporolactobacillus,Sporolactobacillus,2077,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporolituus,Sporolituus,909931,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporomusa,Sporomusa,2375,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporosalibacterium,Sporosalibacterium,1400135,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporosarcina,Sporosarcina,1569,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporothrix,Sporothrix,29907,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sporotomaculum,Sporotomaculum,68034,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stachybotrys,Stachybotrys,74721,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stackebrandtia,Stackebrandtia,283810,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stagnimonas,Stagnimonas,2689590,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stakelama,Stakelama,1124625,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stanieria,Stanieria,102115,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Staphylococcus,Staphylococcus,1279,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Staphylospora,Staphylospora,2689589,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Staphylothermus,Staphylothermus,2279,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stappia,Stappia,152161,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Starkeya,Starkeya,152053,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stella,Allostella,93,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stenomitos,Stenomitos,1844270,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stenotrophobium,Stenotrophobium,2689591,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stenotrophomonas,Stenotrophomonas,40323,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stenoxybacter,Stenoxybacter,422440,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stentor,Stentor,5962,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Steroidobacter,Steroidobacter,469322,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sterolibacterium,Sterolibacterium,157591,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sticholonche,Sticholonche,240577,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stieleria,Stieleria,2795973,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stigmatella,Allostigmatella,40,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stomatobaculum,Stomatobaculum,1213720,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streblomastix,Streblomastix,222439,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptacidiphilus,Streptacidiphilus,228398,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptoalloteichus,Streptoalloteichus,2016,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptobacillus,Streptobacillus,34104,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptococcus,Streptococcus,1301,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptohalobacillus,Streptohalobacillus,1400134,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptomonospora,Streptomonospora,104204,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptomyces,Streptomyces,1883,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Streptosporangium,Streptosporangium,2000,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Strigomonas,Strigomonas,1003010,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Strobilomyces,Strobilomyces,80669,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stromatinia,Stromatinia,66101,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stygiella,Stygiella,1867836,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stygiolobus,Stygiolobus,41674,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Stylonychia,Stylonychia,5948,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Subdoligranulum,Subdoligranulum,292632,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Subsaxibacter,Subsaxibacter,291181,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Subsaximicrobium,Subsaximicrobium,291178,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Subtercola,Subtercola,120212,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Succinatimonas,Succinatimonas,674963,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Succiniclasticum,Succiniclasticum,40840,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Succinimonas,Succinimonas,83768,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Succinispira,Succinispira,78119,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Succinivibrio,Succinivibrio,83770,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sugiyamaella,Sugiyamaella,410829,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Suhomyces,Suhomyces,1539666,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Suicoccus,Suicoccus,2689587,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Suillus,Suillus,5379,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Suipraeoptans,Suipraeoptans,2815779,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfidibacter,Sulfidibacter,2915177,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfitobacter,Sulfitobacter,60136,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfobacillus,Sulfobacillus,28033,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfodiicoccus,Sulfodiicoccus,2017961,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfolobus,Sulfolobus,2284,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfophobococcus,Sulfophobococcus,53425,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuracidifex,Sulfuracidifex,2705406,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuricaulis,Sulfuricaulis,1744881,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuricella,Sulfuricella,935200,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuricurvum,Sulfuricurvum,286130,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuriferula,Sulfuriferula,1778653,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuriflexus,Sulfuriflexus,1860077,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurifustis,Sulfurifustis,1692042,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurihydrogenibium,Sulfurihydrogenibium,212790,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurimicrobium,Sulfurimicrobium,2772198,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurimonas,Sulfurimonas,202746,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurirhabdus,Sulfurirhabdus,1738658,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuriroseicoccus,Sulfuriroseicoccus,2911469,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurisoma,Sulfurisoma,1499082,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurisphaera,Sulfurisphaera,69655,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuritalea,Sulfuritalea,1054211,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfuritortus,Sulfuritortus,1938335,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurivermis,Sulfurivermis,2034504,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurivirga,Sulfurivirga,364031,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurospirillum,Sulfurospirillum,57665,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sulfurovum,Sulfurovum,265570,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sunxiuqinia,Sunxiuqinia,1254401,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Superficieibacter,Superficieibacter,2303321,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sutcliffiella,Sutcliffiella,2837511,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Sutterella,Sutterella,40544,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Suttonella,Suttonella,13275,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Swaminathania,Swaminathania,209260,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Swingsia,Swingsia,1649499,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Symbiobacterium,Symbiobacterium,2733,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Symbiodinium,Symbiodinium,2949,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Symmachiella,Symmachiella,2795780,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Symplocastrum,Symplocastrum,1125736,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syncephalastrum,Syncephalastrum,13705,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syncephalis,Syncephalis,78910,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Synchytrium,Synchytrium,286114,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Synechococcus,Synechococcus,1129,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Synechocystis,Synechocystis,1142,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Synergistes,Synergistes,2753,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophaceticus,Syntrophaceticus,862071,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophobacter,Syntrophobacter,29526,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophobotulus,Syntrophobotulus,51196,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophomonas,Syntrophomonas,862,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophorhabdus,Syntrophorhabdus,513557,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophotalea,Syntrophotalea,2812025,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophothermus,Syntrophothermus,129001,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Syntrophus,Syntrophus,43773,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
