KO,Metabolism,KO description,ST8_group,data_layer,mean_count,total_count,detection_fraction,n_samples
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,2.0,2,1.0,1
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,150.8181818181818,1659,1.0,11
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,3.476190476190476,73,1.0,21
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,2.75,11,0.75,4
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,81.77777777777777,736,1.0,9
K00958: sat,Sulfur metabolism: Dissimilatory sulfate reduction,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",Other iron-rich / unassigned,Metagenomics,218.0,218,1.0,1
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,136.25,545,1.0,4
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,15.42857142857143,108,0.8571428571428571,7
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Control: Burr Oak Reservoir BO4,Metagenomics,4.0,8,1.0,2
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,165.3333333333333,992,1.0,6
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,170.0,170,1.0,1
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,75.0,75,1.0,1
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,184.8181818181818,2033,1.0,11
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,3.523809523809524,74,1.0,21
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,4.0,16,1.0,4
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,72.22222222222223,650,1.0,9
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Other iron-rich / unassigned,Metagenomics,72.0,72,1.0,1
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,30.0,120,1.0,4
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,6.285714285714286,44,1.0,7
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Control: Burr Oak Reservoir BO4,Metagenomics,2.0,4,1.0,2
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,5.333333333333333,32,1.0,6
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,32.0,32,1.0,1
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,35.0,35,1.0,1
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,12.63636363636364,139,0.3636363636363636,11
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,7.333333333333333,66,0.7777777777777778,9
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Other iron-rich / unassigned,Metagenomics,21.0,21,1.0,1
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,784.75,3139,1.0,4
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,11.0,77,1.0,7
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Control: Burr Oak Reservoir BO4,Metagenomics,15.5,31,1.0,2
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Matano,Metagenomics,403.1666666666667,2419,1.0,6
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Superior,Combined assembly,1094.0,1094,1.0,1
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,23.0,23,1.0,1
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,482.8181818181818,5311,1.0,11
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,6.142857142857143,129,1.0,21
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,3.0,12,1.0,4
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,87.22222222222223,785,1.0,9
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Other iron-rich / unassigned,Metagenomics,427.0,427,1.0,1
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,1846.5,7386,1.0,4
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,36.28571428571428,254,1.0,7
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Control: Burr Oak Reservoir BO4,Metagenomics,17.5,35,1.0,2
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,625.6666666666666,3754,1.0,6
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,2596.0,2596,1.0,1
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,34.0,34,1.0,1
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,912.4545454545455,10037,1.0,11
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,14.71428571428571,309,1.0,21
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,3.75,15,1.0,4
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,197.7777777777778,1780,1.0,9
K01895: acs,Methanogenesis (acetate),"acetyl-CoA synthetase [EC:6.2.1.1] (ACSS1_2, acs)",Other iron-rich / unassigned,Metagenomics,959.0,959,1.0,1
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,824.0,3296,1.0,4
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,6.142857142857143,43,0.7142857142857143,7
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Control: Burr Oak Reservoir BO4,Metagenomics,8.5,17,1.0,2
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Matano,Metagenomics,336.5,2019,1.0,6
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Superior,Combined assembly,1616.0,1616,1.0,1
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,23.0,23,1.0,1
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,293.0,3223,1.0,11
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.047619047619047,43,1.0,21
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,3.0,12,1.0,4
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,140.4444444444445,1264,1.0,9
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Other iron-rich / unassigned,Metagenomics,589.0,589,1.0,1
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,443.0,1772,1.0,4
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,5.285714285714286,37,0.7142857142857143,7
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Control: Burr Oak Reservoir BO4,Metagenomics,8.5,17,1.0,2
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Matano,Metagenomics,179.8333333333333,1079,1.0,6
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Combined assembly,661.0,661,1.0,1
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,20.0,20,1.0,1
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,143.3636363636364,1577,1.0,11
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,1.80952380952381,38,1.0,21
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,2.25,9,1.0,4
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,87.11111111111111,784,1.0,9
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Other iron-rich / unassigned,Metagenomics,269.0,269,1.0,1
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,487.5,1950,1.0,4
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,7.571428571428571,53,0.7142857142857143,7
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Control: Burr Oak Reservoir BO4,Metagenomics,8.5,17,1.0,2
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Matano,Metagenomics,171.8333333333333,1031,1.0,6
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Combined assembly,631.0,631,1.0,1
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,15.0,15,1.0,1
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,146.5454545454545,1612,1.0,11
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.142857142857143,45,1.0,21
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,2.0,8,1.0,4
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,89.55555555555556,806,1.0,9
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Other iron-rich / unassigned,Metagenomics,270.0,270,1.0,1
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0,0.0,4
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
