KO,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K08907: LHCA1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex I chlorophyll a/b binding protein 1 (LHCA1),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K08907: LHCA1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex I chlorophyll a/b binding protein 1 (LHCA1),Other iron-rich / unassigned,Metagenomics,0.0,0.0,0.0,1,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0.0,0.0,4,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,1.714285714285714,-1.440572591385981,7,0.7142857142857143
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0.0,0.0,2,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.0,0.0,0.0,6,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0.0,0.0,1,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0.0,0.0,1,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.0,0.09090909090909091,-0.1255308820838588,11,0.09090909090909091
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0.0,0.0,21,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0.0,0.0,4,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K08912: LHCB1,Oxygenic photosynthesis (Plants and Cyanobacteria),light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),Other iron-rich / unassigned,Metagenomics,0.0,0.0,0.0,1,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0.0,0.0,4,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0.0,0.0,7,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0.0,0.0,2,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.0,4.333333333333333,-2.415037499278844,6,0.8333333333333334
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0.0,0.0,1,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0.0,0.0,1,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.0,0.4545454545454545,-0.5405683813627028,11,0.1818181818181818
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0.0,0.0,21,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0.0,0.0,4,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K08944: fmoA,Oxygenic photosynthesis (Plants and Cyanobacteria),bacteriochlorophyll A protein (fmoA),Other iron-rich / unassigned,Metagenomics,0.0,0.0,0.0,1,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0.0,0.0,4,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0.0,0.0,7,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0.0,0.0,2,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.0,4.333333333333333,-2.415037499278844,6,0.8333333333333334
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0.0,0.0,1,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0.0,0.0,1,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.0,0.0,0.0,11,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0.0,0.0,21,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0.0,0.0,4,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K08946: csmB,Oxygenic photosynthesis (Plants and Cyanobacteria),chlorosome envelope protein B (csmB),Other iron-rich / unassigned,Metagenomics,0.0,0.0,0.0,1,0.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.75,-0.7369655941662062,4,0.75
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.4285714285714285,-0.4441838449383603,7,0.2857142857142857
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,1.0,-0.929610672108602,2,0.5
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,1.333333333333333,-1.15200309344505,6,1.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,1.0,-0.929610672108602,1,1.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,8.0,-3.099535673550915,1,1.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,5.818181818181818,-2.698997743967186,11,0.4545454545454545
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.1111111111111111,-0.08161376555365212,9,0.1111111111111111
K08930: pucA,Oxygenic photosynthesis (Purple sulfur bacterium),light-harvesting protein B-800-850 alpha chain (pucA),Other iron-rich / unassigned,Metagenomics,0.05,1.0,-0.929610672108602,1,1.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,1.75,-1.459431618637297,4,0.75
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,1.428571428571429,-1.280107919192735,7,0.5714285714285714
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0.0,0.0,2,0.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.0,4.166666666666667,-2.369233809665719,6,0.8333333333333334
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0.0,0.0,1,0.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,48.0,-5.614709844115208,1,1.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.0,21.54545454545455,-4.494764691749578,11,0.3636363636363636
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0.0,0.0,21,0.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0.0,0.0,4,0.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K02689: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A1 (psaA),Other iron-rich / unassigned,Metagenomics,0.0,0.0,0.0,1,0.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.3,3.25,-1.70895121799661,4,0.75
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.3,1.571428571428571,-0.9840584561309782,7,0.5714285714285714
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Control: Burr Oak Reservoir BO4,Metagenomics,0.3,0.0,0.3785116232537298,2,0.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.3,5.0,-2.206450877467427,6,1.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.3,7.0,-2.62148837674627,1,1.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.3,40.0,-4.979040381364354,1,1.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.3,25.72727272727273,-4.361729102945337,11,0.3636363636363636
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.3,0.0,0.3785116232537298,21,0.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.3,0.0,0.3785116232537298,4,0.0
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.3,0.2222222222222222,0.08900500605874473,9,0.2222222222222222
K02690: psaB,Oxygenic photosynthesis: Photosystem I,photosystem I P700 chlorophyll a apoprotein A2 (psaB),Other iron-rich / unassigned,Metagenomics,0.3,2.0,-1.206450877467426,1,1.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,0.75,0.0,4,0.5
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.75,2.285714285714286,-0.9088521119418046,7,0.8571428571428571
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Control: Burr Oak Reservoir BO4,Metagenomics,0.75,0.0,0.8073549220576041,2,0.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.75,7.5,-2.280107919192735,6,1.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.75,0.0,0.8073549220576041,1,0.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.75,41.0,-4.584962500721156,1,1.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.75,33.90909090909091,-4.318175960026255,11,0.3636363636363636
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.75,0.0,0.8073549220576041,21,0.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.75,0.0,0.8073549220576041,4,0.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.75,0.0,0.8073549220576041,9,0.0
K02703: psbA,Oxygenic photosynthesis: Photosystem II,photosystem II P680 reaction center D1 protein [EC:1.10.3.9] (psbA),Other iron-rich / unassigned,Metagenomics,0.75,0.0,0.8073549220576041,1,0.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,79.5,784.75,-3.287009678684134,4,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,79.5,11.0,2.745954377393461,7,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Control: Burr Oak Reservoir BO4,Metagenomics,79.5,15.5,2.286522758756163,2,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Matano,Metagenomics,79.5,403.1666666666667,-2.327889653126079,6,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Superior,Combined assembly,79.5,1094.0,-3.765798276373919,1,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,79.5,23.0,1.745954377393461,1,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,79.5,482.8181818181818,-2.587404298270306,11,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,79.5,6.142857142857143,3.494415610397496,21,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,79.5,3.0,4.330916878114617,4,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,79.5,87.22222222222223,-0.1321533175860285,9,1.0
K01738: cysK,Sulfur metabolism,cysteine synthase [EC:2.5.1.47] (cysK),Other iron-rich / unassigned,Metagenomics,79.5,427.0,-2.41055010828653,1,1.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.0,0.070389327891398,6,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,1.909090909090909,-1.470179053471305,11,0.5454545454545454
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.7777777777777778,-0.7596856706662896,9,0.3333333333333333
K10150: cysO,Sulfur metabolism,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22],Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,18.75,279.5,-3.82807621243169,4,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,18.75,6.285714285714286,1.438710328263211,7,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Control: Burr Oak Reservoir BO4,Metagenomics,18.75,1.5,2.98185265328974,2,0.5
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Ferruginous lake/sediment group: Lake Matano,Metagenomics,18.75,98.83333333333333,-2.337668943890526,6,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Ferruginous lake/sediment group: Lake Superior,Combined assembly,18.75,690.0,-5.128761152211156,1,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,18.75,7.0,1.303780748177103,1,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,18.75,151.9090909090909,-2.952749623440744,11,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,18.75,1.19047619047619,3.17253621489885,21,0.4761904761904762
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,18.75,0.0,4.303780748177103,4,0.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,18.75,60.77777777777778,-1.645235323104092,9,1.0
K12339: cysM,Sulfur metabolism,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144] (cysM),Other iron-rich / unassigned,Metagenomics,18.75,236.0,-3.584962500721156,1,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,2.2,281.25,-6.462757865660363,4,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,2.2,0.8571428571428571,0.7849871090291497,7,0.2857142857142857
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Control: Burr Oak Reservoir BO4,Metagenomics,2.2,6.0,-1.129283016944966,2,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Ferruginous lake/sediment group: Lake Matano,Metagenomics,2.2,38.16666666666666,-3.613482540731206,6,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Ferruginous lake/sediment group: Lake Superior,Combined assembly,2.2,104.0,-5.036173612553485,1,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,2.2,4.0,-0.6438561897747247,1,1.0
K00380: cysJ,Sulfur metabolism: Assimilatory sulfate reduction,sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] (cysJ),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,2.2,46.09090909090909,-3.879304763936619,11,1.0
